_from,to,category,score,normalized_score
previo,permitir,tech,2,0.010201416118541534
primario,celular,tech,1,0.0
primario,contener,tech,3,0.020402832237083064
primario,problema,tech,2,0.010201416118541534
primicia,firmado,politic,1,0.017859734329195735
primicia,informe,politic,3,0.07398203522467027
primicia,tesoreria,politic,2,0.045920884776933006
principal,acceso,tech,1,0.0
principal,alta,tech,3,0.020402832237083064
principal,aparato,tech,3,0.020402832237083064
principal,chats,tech,3,0.020402832237083064
principal,clave,tech,3,0.020402832237083064
principal,cliente,tech,1,0.0
principal,consideracion,tech,3,0.020402832237083064
principal,controlar,tech,2,0.010201416118541534
principal,conversacion,tech,1,0.0
principal,cuenta,tech,2,0.010201416118541534
principal,ganar,tech,2,0.010201416118541534
principal,google,tech,1,0.0
principal,instagram,tech,1,0.0
principal,lugar,tech,3,0.020402832237083064
principal,lytc,tech,1,0.0
principal,mil,tech,1,0.0
principal,mp,tech,4,0.0306042483556246
principal,peligro,tech,2,0.010201416118541534
principal,perder,tech,2,0.010201416118541534
principal,plataforma,tech,3,0.020402832237083064
principal,prevenir,tech,1,0.0
principal,probablemente,tech,2,0.010201416118541534
principal,resolucion,tech,2,0.010201416118541534
principal,sensor,tech,2,0.010201416118541534
principal,significar,tech,2,0.010201416118541534
principal,suponer,tech,3,0.020402832237083064
principal,vincular,tech,3,0.020402832237083064
principal,whatsapp,tech,2,0.010201416118541534
principalmente,capacidad,tech,3,0.020402832237083064
principalmente,catatumbo,politic,1,0.017859734329195735
principalmente,corredor,politic,3,0.07398203522467027
principalmente,costoso,tech,2,0.010201416118541534
principalmente,fotografica,tech,2,0.010201416118541534
principalmente,modelo,tech,3,0.020402832237083064
principalmente,pacifico,politic,2,0.045920884776933006
principalmente,pro,tech,1,0.0
principio,colectividad,politic,1,0.017859734329195735
principio,defender,politic,3,0.07398203522467027
principio,democratizacion,tech,1,0.0
principio,formacion,politic,2,0.045920884776933006
principio,funcionamiento,tech,1,0.0
principio,fundamental,tech,3,0.020402832237083064
principio,importante,tech,3,0.020402832237083064
principio,lugar,politic,3,0.07398203522467027
principio,lugar,tech,1,0.0
principio,menos,tech,3,0.020402832237083064
principio,practicado,politic,2,0.045920884776933006
principio,principal,tech,2,0.010201416118541534
principio,regiriir,tech,2,0.010201416118541534
principio,subyacente,tech,2,0.010201416118541534
principio,vida,politic,1,0.017859734329195735
prioracer,invertir,tech,1,0.0
prioracer,tecnologia,tech,3,0.020402832237083064
prioracer,visualizacion,tech,2,0.010201416118541534
prioridad,historia,politic,2,0.045920884776933006
prioridad,lugar,politic,3,0.07398203522467027
prioridad,veredicto,politic,1,0.017859734329195735
priorizar,desarrollo,tech,1,0.0
priorizar,difunto,tech,4,0.0306042483556246
priorizar,dignidad,tech,6,0.051007080592707664
priorizar,proteger,tech,1,0.0
privacidad,compartir,tech,3,0.020402832237083064
privacidad,cuenta,tech,2,0.010201416118541534
privacidad,evitar,tech,2,0.010201416118541534
privacidad,persona,tech,3,0.020402832237083064
privacidad,responder,tech,1,0.0
privacidad,varios,tech,1,0.0
privado,cardenas,politic,1,0.017859734329195735
privado,comunicado,politic,2,0.045920884776933006
privado,cuasi,politic,2,0.045920884776933006
privado,futuro,politic,2,0.045920884776933006
privado,indicar,politic,3,0.07398203522467027
privado,marxista,politic,1,0.017859734329195735
privado,mauricio,politic,2,0.045920884776933006
privado,nadies,politic,1,0.017859734329195735
privado,persona,politic,3,0.07398203522467027
privado,prensa,politic,1,0.017859734329195735
privado,preocupado,politic,3,0.07398203522467027
privado,prevencion,politic,3,0.07398203522467027
privilegio,buscar,politic,2,0.045920884776933006
privilegio,cambio,politic,1,0.017859734329195735
privilegio,celular,tech,2,0.010201416118541534
privilegio,dentro,tech,3,0.020402832237083064
privilegio,exguerrillero,politic,3,0.07398203522467027
privilegio,podiar,tech,1,0.0
pro,adema,tech,3,0.020402832237083064
pro,air,tech,3,0.020402832237083064
pro,chip,tech,1,0.0
pro,comprado,tech,1,0.0
pro,edge,tech,2,0.010201416118541534
pro,ejecutar,tech,3,0.020402832237083064
pro,especular,tech,2,0.010201416118541534
pro,estara,tech,3,0.020402832237083064
pro,fusion,tech,1,0.0
pro,galaxy,tech,4,0.0306042483556246
pro,iphone,tech,5,0.040805664474166135
pro,liderar,tech,1,0.0
pro,max,tech,16,0.153021241778123
pro,mayo,tech,3,0.020402832237083064
pro,mercado,tech,1,0.0
pro,modelo,tech,1,0.0
pro,motorola,tech,3,0.020402832237083064
pro,nuevo,tech,4,0.0306042483556246
pro,pantalla,tech,1,0.0
pro,partir,tech,1,0.0
pro,porcentaje,tech,1,0.0
pro,representar,tech,3,0.020402832237083064
pro,revisar,tech,2,0.010201416118541534
pro,s,tech,2,0.010201416118541534
pro,tendrar,tech,3,0.020402832237083064
pro,venta,tech,2,0.010201416118541534
probable,aceptar,tech,1,0.0
probable,avance,tech,1,0.0
probable,conducir,tech,3,0.020402832237083064
probable,desear,tech,2,0.010201416118541534
probable,grande,tech,2,0.010201416118541534
probable,preguntar,tech,3,0.020402832237083064
probablemente,mil,tech,5,0.040805664474166135
probar,conocer,politic,3,0.07398203522467027
probar,evidencia,politic,2,0.045920884776933006
probar,senalamiento,politic,1,0.017859734329195735
problema,aceptar,tech,2,0.010201416118541534
problema,afectar,tech,4,0.0306042483556246
problema,agitador,politic,2,0.045920884776933006
problema,amplio,tech,2,0.010201416118541534
problema,ansiedad,tech,1,0.0
problema,aplicacion,tech,1,0.0
problema,celular,tech,3,0.020402832237083064
problema,cerca,tech,1,0.0
problema,cooki,tech,1,0.0
problema,decision,politic,1,0.017859734329195735
problema,depresion,tech,2,0.010201416118541534
problema,digestivo,tech,1,0.0
problema,disfrutar,tech,3,0.020402832237083064
problema,diverso,tech,2,0.010201416118541534
problema,embargo,politic,1,0.017859734329195735
problema,equivocado,politic,2,0.045920884776933006
problema,espacio,tech,1,0.0
problema,estimar,tech,2,0.010201416118541534
problema,estudio,tech,2,0.010201416118541534
problema,exguerrillero,politic,2,0.045920884776933006
problema,falsificado,tech,1,0.0
problema,fiscal,politic,2,0.045920884776933006
problema,fondo,tech,3,0.020402832237083064
problema,manifestar,politic,1,0.017859734329195735
problema,mejor,tech,3,0.020402832237083064
problema,menor,tech,1,0.0
problema,mental,tech,2,0.010201416118541534
problema,nacer,politic,2,0.045920884776933006
problema,ofrecer,tech,3,0.020402832237083064
problema,orientacion,tech,2,0.010201416118541534
problema,pais,politic,6,0.15816548656788207
problema,palestino,politic,3,0.07398203522467027
problema,petro,politic,6,0.15816548656788207
problema,politico,politic,1,0.017859734329195735
problema,presidente,politic,1,0.017859734329195735
problema,presupuestal,politic,3,0.07398203522467027
problema,prevenir,tech,1,0.0
problema,producto,tech,2,0.010201416118541534
problema,publico,politic,1,0.017859734329195735
problema,pulmon,tech,3,0.020402832237083064
problema,red,tech,2,0.010201416118541534
problema,relacionado,tech,3,0.020402832237083064
problema,salud,tech,3,0.020402832237083064
problema,sector,politic,2,0.045920884776933006
problema,sistema,tech,2,0.010201416118541534
problema,usuario,tech,3,0.020402832237083064
problema,vision,tech,3,0.020402832237083064
problematica,celular,tech,3,0.020402832237083064
problematica,dependencia,tech,2,0.010201416118541534
problematica,desbordar,tech,2,0.010201416118541534
problematica,incluso,tech,3,0.020402832237083064
problematica,joven,tech,2,0.010201416118541534
problematica,nino,tech,3,0.020402832237083064
problematica,padre,tech,1,0.0
problematica,red,tech,1,0.0
problematica,serio,tech,1,0.0
proceder,completamente,tech,1,0.0
proceder,considerar,tech,3,0.020402832237083064
proceder,prohibir,tech,2,0.010201416118541534
procedimiento,ingenieria,tech,2,0.010201416118541534
procedimiento,mecanico,tech,1,0.0
procedimiento,quirurgico,tech,3,0.020402832237083064
procesador,exynos,tech,3,0.020402832237083064
procesador,gen,tech,4,0.0306042483556246
procesador,pen,tech,1,0.0
procesador,s,tech,6,0.051007080592707664
procesador,sistema,tech,1,0.0
procesador,snapdragon,tech,9,0.08161132894833228
procesamiento,grafico,tech,3,0.020402832237083064
procesamiento,pantalla,tech,2,0.010201416118541534
procesamiento,sonido,tech,1,0.0
proceso,administracion,politic,2,0.045920884776933006
proceso,ambiente,tech,2,0.010201416118541534
proceso,basar,tech,2,0.010201416118541534
proceso,borde,politic,3,0.07398203522467027
proceso,casi,tech,1,0.0
proceso,colombia,politic,1,0.017859734329195735
proceso,cuenta,tech,2,0.010201416118541534
proceso,desarrollo,tech,3,0.020402832237083064
proceso,digital,tech,1,0.0
proceso,diseno,tech,3,0.020402832237083064
proceso,electoral,politic,3,0.07398203522467027
proceso,evidente,politic,3,0.07398203522467027
proceso,falta,politic,2,0.045920884776933006
proceso,formativo,tech,3,0.020402832237083064
proceso,gobierno,politic,1,0.017859734329195735
proceso,incorporar,tech,2,0.010201416118541534
proceso,innovacion,tech,3,0.020402832237083064
proceso,inteligencia,tech,1,0.0
proceso,judicial,politic,3,0.07398203522467027
proceso,justicia,politic,1,0.017859734329195735
proceso,lugar,politic,2,0.045920884776933006
proceso,mediante,tech,3,0.020402832237083064
proceso,modelo,tech,2,0.010201416118541534
proceso,negociacion,politic,9,0.24234893791109385
proceso,paz,politic,3,0.07398203522467027
proceso,pregunta,tech,1,0.0
proceso,presion,politic,1,0.017859734329195735
proceso,principal,tech,1,0.0
proceso,producir,politic,2,0.045920884776933006
proceso,reanudacion,politic,2,0.045920884776933006
proceso,relacionado,politic,3,0.07398203522467027
proceso,ruptura,politic,2,0.045920884776933006
proceso,voluntad,politic,1,0.017859734329195735
produccion,cero,tech,1,0.0
produccion,disenado,tech,2,0.010201416118541534
produccion,ipads,tech,2,0.010201416118541534
produccion,lanzallamas,tech,3,0.020402832237083064
produccion,nuevo,tech,3,0.020402832237083064
produccion,varios,tech,1,0.0
producir,administrar,politic,3,0.07398203522467027
producir,colombia,politic,3,0.07398203522467027
producir,entidad,politic,2,0.045920884776933006
producir,esperar,politic,2,0.045920884776933006
producir,resolver,politic,1,0.017859734329195735
producir,verificar,politic,1,0.017859734329195735
productividad,creatividad,tech,3,0.020402832237083064
productividad,disfrutar,tech,1,0.0
productividad,entretenimiento,tech,5,0.040805664474166135
productividad,jornada,tech,1,0.0
productividad,ofrecer,tech,1,0.0
productividad,perder,tech,3,0.020402832237083064
productividad,tableta,tech,2,0.010201416118541534
productividad,valioso,tech,2,0.010201416118541534
producto,apoyar,tech,3,0.020402832237083064
producto,bajo,tech,1,0.0
producto,centro,tech,2,0.010201416118541534
producto,cliente,tech,3,0.020402832237083064
producto,construir,tech,3,0.020402832237083064
producto,costo,tech,2,0.010201416118541534
producto,crecimiento,tech,1,0.0
producto,dato,tech,1,0.0
producto,electronico,tech,3,0.020402832237083064
producto,falsificado,tech,3,0.020402832237083064
producto,financiero,politic,3,0.07398203522467027
producto,innovacion,tech,2,0.010201416118541534
producto,legal,politic,2,0.045920884776933006
producto,publicidad,tech,2,0.010201416118541534
producto,reparacion,tech,1,0.0
producto,violacion,tech,2,0.010201416118541534
profanar,cuerpo,politic,3,0.07398203522467027
profanar,soldado,politic,2,0.045920884776933006
profanar,ultrajar,politic,1,0.017859734329195735
profesional,movil,tech,2,0.010201416118541534
profesional,varios,tech,1,0.0
profesional,videojuego,tech,3,0.020402832237083064
profesor,antanas,politic,3,0.07398203522467027
profesor,asociado,tech,3,0.020402832237083064
profesor,electrico,tech,2,0.010201416118541534
profesor,ingenieria,tech,3,0.020402832237083064
profesor,inmunologia,tech,1,0.0
profesor,mockus,politic,2,0.045920884776933006
profesor,patologia,tech,2,0.010201416118541534
profesor,retiro,politic,1,0.017859734329195735
profesor,vinculado,tech,1,0.0
profundidad,bit,tech,2,0.010201416118541534
profundidad,color,tech,3,0.020402832237083064
profundidad,contenido,tech,2,0.010201416118541534
profundidad,esfuerzo,tech,1,0.0
profundidad,frecuencia,tech,1,0.0
profundidad,holografica,tech,2,0.010201416118541534
profundidad,imagen,tech,3,0.020402832237083064
profundidad,tridimensional,tech,3,0.020402832237083064
profundidad,virtual,tech,1,0.0
profundo,decision,tech,3,0.020402832237083064
profundo,involucrado,tech,1,0.0
profundo,practica,tech,2,0.010201416118541534
programa,bonificacion,tech,6,0.051007080592707664
programa,destinado,tech,2,0.010201416118541534
programa,explicitar,tech,3,0.020402832237083064
programa,mediante,tech,1,0.0
programa,ocasionalmente,tech,1,0.0
programa,operar,tech,2,0.010201416118541534
programa,recompensar,tech,1,0.0
programa,resultar,tech,2,0.010201416118541534
programado,asumir,tech,3,0.020402832237083064
programado,competir,tech,1,0.0
programado,final,politic,3,0.07398203522467027
programado,firmar,politic,1,0.017859734329195735
programado,intencion,tech,1,0.0
programado,julio,tech,3,0.020402832237083064
programado,mayo,politic,2,0.045920884776933006
programado,mejor,tech,2,0.010201416118541534
programado,objetivo,tech,2,0.010201416118541534
progreso,desarrollo,tech,2,0.010201416118541534
progreso,gafa,tech,1,0.0
progreso,integral,tech,3,0.020402832237083064
progreso,nanofotonica,tech,3,0.020402832237083064
progreso,pais,tech,1,0.0
progreso,significativo,tech,3,0.020402832237083064
progreso,sociedad,tech,2,0.010201416118541534
progreso,tecnologia,tech,2,0.010201416118541534
progreso,visualizacion,tech,1,0.0
prohibir,completamente,tech,3,0.020402832237083064
prohibir,consentimiento,tech,1,0.0
prohibir,deadbot,tech,2,0.010201416118541534
prohibir,m,tech,2,0.010201416118541534
prohibir,p,tech,3,0.020402832237083064
prohibir,restringir,tech,1,0.0
project,december,tech,3,0.020402832237083064
project,inicialmente,tech,2,0.010201416118541534
project,modelo,tech,1,0.0
proliferacion,falso,tech,2,0.010201416118541534
proliferacion,noticia,tech,3,0.020402832237083064
proliferacion,teoria,tech,1,0.0
prolongado,actualizacion,tech,3,0.020402832237083064
prolongado,conversacion,tech,1,0.0
prolongado,destinatario,tech,3,0.020402832237083064
prolongado,diferenciacion,tech,1,0.0
prolongado,ofrecer,tech,2,0.010201416118541534
prolongado,posible,tech,3,0.020402832237083064
prolongado,silenciar,tech,2,0.010201416118541534
promedio,dispositivo,tech,2,0.010201416118541534
promedio,ingreso,tech,1,0.0
promedio,inversion,tech,3,0.020402832237083064
promedio,llegar,tech,1,0.0
promedio,poblacion,politic,2,0.045920884776933006
promedio,relacion,politic,3,0.07398203522467027
promedio,representar,tech,2,0.010201416118541534
promedio,vecino,politic,1,0.017859734329195735
promedio,venta,tech,3,0.020402832237083064
prometer,alejar,tech,1,0.0
prometer,busqueda,tech,2,0.010201416118541534
prometer,comprar,politic,2,0.045920884776933006
prometer,comunicacion,tech,2,0.010201416118541534
prometer,conciencia,politic,1,0.017859734329195735
prometer,diario,tech,1,0.0
prometer,disenado,tech,2,0.010201416118541534
prometer,dispositivo,tech,3,0.020402832237083064
prometer,eficiencia,tech,2,0.010201416118541534
prometer,medicina,tech,2,0.010201416118541534
prometer,mejorado,tech,1,0.0
prometer,mejorar,tech,3,0.020402832237083064
prometer,motor,tech,3,0.020402832237083064
prometer,nunca,politic,3,0.07398203522467027
prometer,paso,tech,1,0.0
prometer,potencia,tech,2,0.010201416118541534
prometer,rendimiento,tech,3,0.020402832237083064
prometer,seguridad,tech,1,0.0
prometer,simplificar,tech,3,0.020402832237083064
prometer,tarea,tech,1,0.0
prometer,transformador,tech,3,0.020402832237083064
promocion,ampliar,tech,1,0.0
promocion,especial,tech,3,0.020402832237083064
promocion,posteriormente,tech,2,0.010201416118541534
promocionar,articulo,tech,2,0.010201416118541534
promocionar,incluido,tech,1,0.0
promocionar,variedad,tech,3,0.020402832237083064
promotor,anunciar,politic,2,0.045920884776933006
promotor,extender,politic,1,0.017859734329195735
promotor,paz,politic,3,0.07398203522467027
promover,bondad,tech,1,0.0
promover,fomentar,tech,1,0.0
promover,justicia,tech,2,0.010201416118541534
promover,mejor,tech,3,0.020402832237083064
